GROUP_ID;SEATS_TOTAL;SEATS_PERCENT_EU;UPDATE_STATUS;UPDATE_TIME
GP1401;4;0.53;CONSTITUTIVE;
GP1402;6;0.8;CONSTITUTIVE;
GP1403;0;0.0;CONSTITUTIVE;
GP1404;3;0.4;CONSTITUTIVE;
GP1405;1;0.13;CONSTITUTIVE;
GP1406;4;0.53;CONSTITUTIVE;
GP1407;2;0.27;CONSTITUTIVE;
NA;0;0.0;CONSTITUTIVE;
