GROUP_ID;SEATS_TOTAL;SEATS_PERCENT_EU;UPDATE_STATUS;UPDATE_TIME
GP1201;8;1.09;CONSTITUTIVE;
GP1202;8;1.09;CONSTITUTIVE;
GP1203;0;0.0;CONSTITUTIVE;
GP1204;1;0.14;CONSTITUTIVE;
GP1205;0;0.0;CONSTITUTIVE;
GP1206;3;0.41;CONSTITUTIVE;
GP1207;2;0.27;CONSTITUTIVE;
NA;0;0.0;CONSTITUTIVE;
