GROUP_ID;SEATS_TOTAL;SEATS_PERCENT_EU;UPDATE_STATUS;UPDATE_TIME
GP1201;3;0.41;CONSTITUTIVE;
GP1202;2;0.27;CONSTITUTIVE;
GP1203;3;0.41;CONSTITUTIVE;
GP1204;2;0.27;CONSTITUTIVE;
GP1205;1;0.14;CONSTITUTIVE;
GP1206;0;0.0;CONSTITUTIVE;
GP1207;0;0.0;CONSTITUTIVE;
NA;2;0.27;CONSTITUTIVE;
