GROUP_ID;SEATS_TOTAL;SEATS_PERCENT_EU;UPDATE_STATUS;UPDATE_TIME
GP1201;35;4.76;CONSTITUTIVE;
GP1202;21;2.85;CONSTITUTIVE;
GP1203;7;0.95;CONSTITUTIVE;
GP1204;0;0.0;CONSTITUTIVE;
GP1205;0;0.0;CONSTITUTIVE;
GP1206;0;0.0;CONSTITUTIVE;
GP1207;9;1.22;CONSTITUTIVE;
NA;0;0.0;CONSTITUTIVE;
